PRN,GPS_WEEK,TOC,SAT_POS_X_M,SAT_POS_Y_M,SAT_POS_Z_M,SAT_VEL_X_MPS,SAT_VEL_Y_MPS,SAT_VEL_Z_MPS,REL_CLK_CORR,SAT_CLK_CORR,HEALTH
5,1658,417463,-2966744.14678582,-25311449.078198,-7276119.28505708,378.38728009303,-896.388279544428,2981.38948402873,-0.853222680203514,-70255.2182904623,0
5,1658,417464,-2966365.80098741,-25312345.2903667,-7273137.8176678,378.304323906768,-896.03605415667,2981.54528333679,-0.853001749965979,-70255.2198241728,0
5,1658,417465,-2965987.53812251,-25313241.1502967,-7270156.19451106,378.221413039147,-895.683801942844,2981.70101887771,-0.8527808014627,-70255.2213578834,0
5,1658,417466,-2965609.35814582,-25314136.657961,-7267174.41565069,378.138547495395,-895.331522915295,2981.85669064804,-0.852559834698402,-70255.2228915939,0
5,1658,417467,-2965231.26101203,-25315031.8133329,-7264192.48115044,378.055727280736,-894.979217086362,2982.01229864435,-0.852338849677807,-70255.2244253045,0
5,1658,417468,-2964853.24667575,-25315926.6163856,-7261210.39107405,377.972952400392,-894.62688446838,2982.16784286323,-0.852117846405634,-70255.225959015,0
5,1658,417469,-2964475.31509171,-25316821.0670923,-7258228.14548537,377.890222859583,-894.2745250737,2982.32332330124,-0.851896824886608,-70255.2274927256,0
5,1658,417470,-2964097.46621452,-25317715.1654262,-7255245.74444811,377.807538663526,-893.922138914658,2982.47873995496,-0.85167578512545,-70255.2290264361,0
5,1658,417471,-2963719.69999887,-25318608.9113606,-7252263.18802611,377.724899817435,-893.569726003603,2982.63409282095,-0.851454727126885,-70255.2305601467,0
5,1658,417472,-2963342.01639939,-25319502.3048686,-7249280.47628315,377.642306326524,-893.217286352881,2982.78938189581,-0.851233650895637,-70255.2320938572,0
5,1658,417473,-2962964.4153709,-25320395.3459237,-7246297.60928301,377.559758195993,-892.864819974842,2982.9446071761,-0.851012556436429,-70255.2336275678,0
5,1658,417474,-2962586.89686767,-25321288.034499,-7243314.58708947,377.477255431064,-892.512326881824,2983.09976865841,-0.850791443753985,-70255.2351612783,0
5,1658,417475,-2962209.46084451,-25322180.3705679,-7240331.40976635,377.394798036934,-892.159807086183,2983.25486633932,-0.850570312853029,-70255.2366949888,0
5,1658,417476,-2961832.10725606,-25323072.3541036,-7237348.07737745,377.312386018806,-891.807260600271,2983.40990021541,-0.850349163738289,-70255.2382286994,0
5,1658,417477,-2961454.83605695,-25323963.9850795,-7234364.58998659,377.23001938188,-891.454687436439,2983.56487028326,-0.85012799641449,-70255.2397624099,0
5,1658,417478,-2961077.64720178,-25324855.263469,-7231380.94765756,377.147698131351,-891.10208760704,2983.71977653947,-0.849906810886358,-70255.2412961205,0
5,1658,417479,-2960700.54064516,-25325746.1892452,-7228397.15045419,377.065422272413,-890.749461124428,2983.8746189806,-0.849685607158618,-70255.242829831,0
5,1658,417480,-2960323.5163417,-25326636.7623817,-7225413.19844026,376.983191810259,-890.396808000957,2984.02939760327,-0.849464385235997,-70255.2443635416,0
5,1658,417481,-2959946.57424602,-25327526.9828517,-7222429.09167966,376.901006750078,-890.044128248991,2984.18411240404,-0.849243145123225,-70255.2458972521,0
5,1658,417482,-2959569.7143127,-25328416.8506286,-7219444.83023617,376.818867097059,-889.691421880883,2984.33876337952,-0.849021886825029,-70255.2474309626,0
5,1658,417483,-2959192.9364963,-25329306.3656859,-7216460.41417359,376.736772856381,-889.338688908989,2984.49335052629,-0.848800610346133,-70255.2489646732,0
5,1658,417484,-2958816.24075144,-25330195.527997,-7213475.84355578,376.654724033232,-888.985929345673,2984.64787384096,-0.848579315691269,-70255.2504983837,0
5,1658,417485,-2958439.62703271,-25331084.3375351,-7210491.1184466,376.572720632787,-888.6331432033,2984.80233332011,-0.848358002865168,-70255.2520320943,0
