PRN,M0,DELTA_N,ECC,SQRT_A,LOA,INC,PERIGEE,RA_RATE,INC_RATE,Cuc,Cus,Crc,Crs,Cic,Cis,Toe,IODE,GPS_WEEK,TOC,Af0,Af1,Af2,BLANK,HEALTH
19,-1.92337421893,4.5966200391e-09,0.00765121763106,5153.71175957,1.81943460038,0.958999666048,0.121837539114,-7.99497587998e-09,2.13937482783e-10,-3.27825546265e-06,9.810552001e-06,191.0625,-58.40625,2.04890966415e-08,-1.43423676491e-07,417600,74,1658,417600,-0.000196318607777,-3.97903932026e-12,0,0,0
19,-0.873032225776,4.49625871579e-09,0.00765151483938,5153.71448326,1.81937719255,0.959001104097,0.121652455107,-8.03962059675e-09,1.74292974288e-10,-3.41422855854e-06,9.95397567749e-06,182.71875,-64.71875,1.34110450745e-07,-1.08033418655e-07,424800,75,1658,424800,-0.000196347013116,-3.97903932026e-12,0,0,0
20,2.78967800316,5.37736699613e-09,0.0046469499357,5153.57166099,-2.49546078326,0.932126247143,1.26147667942,-8.36034796947e-09,-3.03941233293e-10,7.95349478722e-07,7.58282840252e-06,215.21875,16.71875,3.72529029846e-08,-1.13621354103e-07,345600,7,1658,345600,5.46579249203e-05,5.68434188608e-13,0,0,0
20,-2.44331328649,5.45665586305e-09,0.0046478867298,5153.56984711,-2.49552184985,0.932124501881,1.26153331629,-8.38499212572e-09,-1.63578242262e-10,8.17701220512e-07,7.35744833946e-06,222.3125,16.21875,1.09896063805e-07,4.842877388e-08,352800,8,1658,352800,5.46625815332e-05,5.68434188608e-13,0,0,0
20,-1.39290646851,5.42772608658e-09,0.00464786263183,5153.5711441,-2.49558217035,0.932123119424,1.26137731656,-8.44285167866e-09,-1.73221501085e-10,7.72997736931e-07,7.21961259842e-06,226.8125,12.25,4.842877388e-08,1.32247805595e-07,360000,41,1658,360000,5.46667724848e-05,5.68434188608e-13,0,0,0
20,-0.342555062942,5.42308303603e-09,0.00464802549686,5153.57203293,-2.49564376944,0.932121444382,1.26127574616,-8.57285709391e-09,-1.42505935944e-10,5.92321157455e-07,7.18981027603e-06,231.03125,12.625,-4.842877388e-08,2.98023223877e-08,367200,42,1658,367200,5.46714290977e-05,5.68434188608e-13,0,0,0
20,0.707703884742,5.34450833451e-09,0.00464765867218,5153.57133102,-2.49570530124,0.93212031501,1.26126619623,-8.57249993617e-09,-1.80007498035e-10,4.33996319771e-07,6.72228634357e-06,233.46875,11.625,-4.842877388e-08,-2.23517417908e-08,374400,43,1658,374400,5.46760857105e-05,5.68434188608e-13,0,0,0
20,1.75803486212,5.27593404955e-09,0.00464757357258,5153.57059669,-2.49576708466,0.93211939776,1.26118474826,-8.49321091918e-09,-1.50720563831e-10,6.92903995514e-07,6.79865479469e-06,232.09375,14.0625,-1.86264514923e-08,-1.210719347e-07,381600,44,1658,381600,5.46802766621e-05,5.68434188608e-13,0,0,0
20,2.80836178283,5.20593113364e-09,0.00464782037307,5153.56977653,-2.49582716963,0.932118827222,1.26110697222,-8.32713257278e-09,-2.02151277555e-10,6.74277544022e-07,6.9085508585e-06,229.4375,12.34375,6.33299350738e-08,3.35276126862e-08,388800,45,1658,388800,5.4684933275e-05,5.68434188608e-13,0,0,0
20,-2.42459543399,5.24093259159e-09,0.00464813527651,5153.56916237,-2.49588672356,0.932117168273,1.26112830889,-8.31677499849e-09,-2.65368196508e-10,7.00354576111e-07,6.9085508585e-06,231.875,12.375,3.35276126862e-08,-3.53902578354e-08,396000,74,1658,396000,5.46895898879e-05,5.68434188608e-13,0,0,0
20,-1.37422713026,5.36665211403e-09,0.00464812433347,5153.57015228,-2.49594645597,0.932114331675,1.26100992516,-8.48463913356e-09,-3.50728894981e-10,3.98606061935e-07,6.68130815029e-06,235.375,9.5625,5.21540641785e-08,1.60187482834e-07,403200,75,1658,403200,5.46937808394e-05,5.68434188608e-13,0,0,0
20,-0.323814754653,5.48129974671e-09,0.00464860256761,5153.57182693,-2.49600870899,0.93211123614,1.2608478909,-8.66750389347e-09,-2.98583865788e-10,6.50063157082e-07,6.29015266895e-06,241.09375,12.75,-5.58793544769e-08,-1.86264514923e-09,410400,76,1658,410400,5.46984374523e-05,5.68434188608e-13,0,0,0
20,0.726463699581,5.52201572841e-09,0.00464813085273,5153.57089806,-2.49607134383,0.932109201221,1.26082005449,-8.67286125948e-09,-2.62868092368e-10,6.48200511932e-07,6.20633363724e-06,244.5625,12.46875,-4.09781932831e-08,3.53902578354e-08,417600,81,1658,417600,5.47030940652e-05,5.68434188608e-13,0,0,0
20,1.77450209854,5.5073722613e-09,0.00464797765017,5153.5697937,-2.49613372265,0.932107994314,1.26069932425,-8.55035615665e-09,-1.99651173416e-10,6.87316060066e-07,6.23427331448e-06,242.90625,16.25,-5.58793544769e-08,-1.08033418655e-07,424784,9,1658,424784,5.47054223716e-05,5.68434188608e-13,0,0,0
20,1.77683531244,5.50701510357e-09,0.00464797602035,5153.56979561,-2.49613387333,0.932107998702,1.26069997086,-8.55035615665e-09,-1.99651173416e-10,6.87316060066e-07,6.23427331448e-06,242.90625,16.25,-5.58793544769e-08,-1.08033418655e-07,424800,170,1658,424800,5.47072850168e-05,5.68434188608e-13,0,0,0
21,-2.84554407677,5.37415242645e-09,0.0181660850067,5153.69953156,2.789078552,0.931828495037,-2.32356664206,-8.18248369043e-09,2.4000999738e-10,6.33299350738e-07,7.43940472603e-06,221.625,17.34375,1.17346644402e-07,-3.24100255966e-07,345600,23,1658,345600,-0.000178990419954,-2.50111042988e-12,0,0,0
21,-1.79537786346,5.28129141556e-09,0.018165979418,5153.69954491,2.78901861624,0.93183098785,-2.32356151746,-8.21391357104e-09,4.05731186047e-10,8.15838575363e-07,7.01658427715e-06,221.25,19.46875,2.38418579102e-07,-1.00582838059e-07,352800,31,1658,352800,-0.000179008115083,-2.50111042988e-12,0,0,0
21,-0.745231605819,5.37593821512e-09,0.0181658230722,5153.69861793,2.78895934904,0.931831697365,-2.32353739979,-8.62464496537e-09,2.45367363393e-10,1.48639082909e-06,7.49528408051e-06,219.1875,21.9375,1.56462192535e-07,3.44589352608e-07,360000,45,1658,360000,-0.000179026275873,-2.50111042988e-12,0,0,0
21,0.30492303288,5.36343769442e-09,0.0181647893041,5153.69652748,2.78889711943,0.931833236355,-2.32351952147,-8.64286000981e-09,1.74292974288e-10,9.77888703346e-07,7.8734010458e-06,215.15625,15.4375,-1.28522515297e-07,3.35276126862e-07,367200,50,1658,367200,-0.000179043971002,-2.50111042988e-12,0,0,0
21,1.35506159265,5.34843706959e-09,0.0181653191103,5153.69808769,2.78883572076,0.931833730821,-2.3234859987,-8.5946437157e-09,3.2858511546e-11,8.27014446259e-07,8.29622149467e-06,209.5625,14.125,-2.83122062683e-07,1.04308128357e-07,374400,90,1658,374400,-0.000179061666131,-2.50111042988e-12,0,0,0
21,2.40525179635,5.21664586567e-09,0.0181653966429,5153.69744873,2.78877416848,0.931836347981,-2.32350373512,-8.15533970263e-09,1.76078762959e-10,5.88595867157e-07,8.01496207714e-06,208.4375,16.5,-6.51925802231e-08,-3.18512320519e-07,381600,95,1658,381600,-0.00017907936126,-2.50111042988e-12,0,0,0
21,-2.82777842595,5.17450125303e-09,0.0181640088558,5153.70005035,2.78871584633,0.931837806511,-2.32348842861,-8.10462330438e-09,1.95365280605e-10,1.18277966976e-06,7.7560544014e-06,211.78125,26.28125,9.31322574615e-08,-2.44006514549e-07,388800,100,1658,388800,-0.00017909752205,-2.50111042988e-12,0,0,0
21,-1.77760655261,5.1877160892e-09,0.0181639088551,5153.700243,2.78865718478,0.931839506422,-2.3234907327,-8.14605360154e-09,2.32509684962e-10,1.24983489513e-06,7.76350498199e-06,211.0625,26.84375,2.38418579102e-07,-1.63912773132e-07,396000,104,1658,396000,-0.000179115217179,-2.50111042988e-12,0,0,0
21,-0.727435087426,5.41201114627e-09,0.018163788598,5153.70019531,2.78859831695,0.931838551136,-2.32349300315,-8.63893127474e-09,5.17878714584e-11,1.43237411976e-06,7.96839594841e-06,209.96875,25.875,1.06170773506e-07,3.48314642906e-07,403200,105,1658,403200,-0.000179132912308,-2.50111042988e-12,0,0,0
21,0.322719277708,5.55308845128e-09,0.0181629026774,5153.69836807,2.78853503258,0.931838529192,-2.32347470497,-8.78072289521e-09,6.85742849656e-11,1.30571424961e-06,8.20867717266e-06,205.84375,20.65625,-7.63684511185e-08,1.9371509552e-07,410400,106,1658,410400,-0.000179150607437,-2.50111042988e-12,0,0,0
21,1.37052280078,5.57273212666e-09,0.0181635161862,5153.70008087,2.78847159899,0.931839153858,-2.32343885324,-8.71071997931e-09,1.51077721565e-10,1.17905437946e-06,8.87177884579e-06,199.53125,19.9375,-2.94297933578e-07,2.04890966415e-07,417584,1,1658,417584,-0.00017916969955,-2.50111042988e-12,0,0,0
21,1.3728564243,5.57273212666e-09,0.018163517816,5153.70007706,2.78847149659,0.931839171413,-2.32343875523,-8.71071997931e-09,1.51077721565e-10,1.17905437946e-06,8.87177884579e-06,199.53125,19.9375,-2.94297933578e-07,2.04890966415e-07,417600,107,1658,417600,-0.000179168302566,-2.50111042988e-12,0,0,0
21,2.42072620585,5.36486632536e-09,0.0181636640336,5153.69897842,2.78840934012,0.931843216382,-2.32346936971,-8.17498337801e-09,3.37156901081e-10,1.08405947685e-06,8.7134540081e-06,197.4375,23.75,-7.63684511185e-08,-3.31550836563e-07,424784,2,1658,424784,-0.000179187394679,-2.50111042988e-12,0,0,0
22,1.48850143118,5.50415801826e-09,0.00587480864488,5153.70129013,-2.43777183327,0.929513882144,-1.97120117441,-8.50213943693e-09,-2.46438841556e-10,7.76723027229e-07,7.72066414356e-06,216.375,15.375,-1.56462192535e-07,-3.53902578354e-08,345600,93,1658,345600,0.000143802259117,-2.27373675443e-13,0,0,0
22,2.53621990312,5.41558272362e-09,0.00587460189126,5153.70265007,-2.43783238491,0.929512793733,-1.97108321055,-8.36356266167e-09,-2.33938315898e-10,7.0221722126e-07,7.3853880167e-06,221.6875,14.15625,-9.31322574616e-09,-8.75443220139e-08,352784,37,1658,352784,0.000143811572343,-1.13686837722e-13,0,0,0
22,2.53855278933,5.41558272362e-09,0.00587460456882,5153.70264053,-2.43783250194,0.929512777641,-1.97108230207,-8.36356266167e-09,-2.34295473633e-10,7.0221722126e-07,7.38352537155e-06,221.6875,14.15625,-9.31322574616e-09,-8.75443220139e-08,352800,97,1658,352800,0.000143800396472,-2.27373675443e-13,0,0,0
22,-2.69679263103,5.42844040205e-09,0.00587537558749,5153.70120049,-2.43789327156,0.929511248892,-1.97108556584,-8.41035032485e-09,-1.44648882349e-10,3.83704900742e-07,7.07991421223e-06,225.40625,10.03125,1.06170773506e-07,-3.72529029846e-08,359984,38,1658,359984,0.00014381064102,-1.13686837722e-13,0,0,0
22,-1.64436424166,5.40451083386e-09,0.00587571330834,5153.70014,-2.43795388903,0.929510157555,-1.97100944729,-8.446423256e-09,-1.53577825704e-10,7.87898898125e-07,6.87502324581e-06,227.375,13.4375,1.28522515297e-07,5.02914190292e-08,367200,39,1658,367200,0.000143809709698,-1.13686837722e-13,0,0,0
22,-0.594257569122,5.43201197939e-09,0.00587556045502,5153.69935989,-2.43801521602,0.929508428386,-1.970944621,-8.57857161766e-09,-1.62149611325e-10,7.89761543274e-07,7.2792172432e-06,224.5,13.59375,-5.58793544769e-09,9.12696123123e-08,374400,40,1658,374400,0.000143808778375,-1.13686837722e-13,0,0,0
22,0.455911242328,5.3809384234e-09,0.0058753862977,5153.69902802,-2.43807639672,0.929507123463,-1.97094199067,-8.53856995143e-09,-2.46081678861e-10,6.22123479843e-07,7.17490911484e-06,225.1875,12.5625,-1.08033418655e-07,3.53902578354e-08,381600,41,1658,381600,0.000143807847053,-1.13686837722e-13,0,0,0
22,1.50605105874,5.35629453974e-09,0.00587541807909,5153.69935799,-2.43813794168,0.929505392831,-1.97091018098,-8.50285417801e-09,-2.40367155114e-10,5.21540641785e-07,7.11344182491e-06,225.78125,11.03125,-1.13621354103e-07,-5.58793544769e-08,388800,42,1658,388800,0.00014380691573,-1.13686837722e-13,0,0,0
22,2.55606707425,5.26414784432e-09,0.00587499409448,5153.70124054,-2.43819861621,0.929504266384,-1.97075592212,-8.36892002768e-09,-2.40367155114e-10,5.47617673874e-07,6.67572021484e-06,232.9375,11.59375,2.23517417908e-08,-5.77419996262e-08,396000,49,1658,396000,0.000143805984408,-1.13686837722e-13,0,0,0
22,-2.67696355912,5.3109355075e-09,0.00587576883845,5153.69980431,-2.43825881529,0.929502528437,-1.97074077361,-8.36499129261e-09,-2.46438836595e-10,4.54485416412e-07,6.50621950626e-06,237.90625,8.4375,1.86264514923e-08,-5.77419996262e-08,403200,50,1658,403200,0.000143805053085,-1.13686837722e-13,0,0,0
22,-1.62684487895,5.42665461337e-09,0.0058760996908,5153.69897461,-2.43831860329,0.929500044402,-1.97068851525,-8.48428197583e-09,-3.60372153804e-10,4.6007335186e-07,6.42612576485e-06,240.625,10.6875,1.80676579475e-07,4.47034835815e-08,410400,66,1658,410400,0.000143803656101,-1.13686837722e-13,0,0,0
22,-0.57671557653,5.62416284039e-09,0.00587595754769,5153.69841766,-2.43838067198,0.929496357849,-1.97064492468,-8.72964933922e-09,-3.57872049664e-10,4.80562448502e-07,6.36279582977e-06,238.59375,10.34375,-5.77419996262e-08,4.65661287308e-08,417600,67,1658,417600,0.000143802724779,-1.13686837722e-13,0,0,0
22,0.473458856913,5.69380859855e-09,0.00587599072605,5153.69847488,-2.43844397683,0.929493872351,-1.97064517922,-8.76357932397e-09,-3.07155651409e-10,6.51925802231e-07,6.49690628052e-06,238.4375,10.5625,5.58793544769e-09,5.02914190292e-08,424800,68,1658,424800,0.000143801793456,-1.13686837722e-13,0,0,0
23,-0.337891411768,4.43447056853e-09,0.0075728171505,5153.72163582,-1.39488174439,0.962523467046,-3.04050254052,-8.12319544963e-09,-2.19652004918e-10,3.10130417347e-06,8.65198671818e-06,212.59375,63.03125,1.11758708954e-07,5.58793544769e-09,345600,86,1658,345600,0.000266516115516,-3.18323145621e-12,0,0,0
23,0.712269577458,4.47161483213e-09,0.00757354893722,5153.72296524,-1.39494023039,0.962521832966,-3.04051311888,-8.12283834882e-09,-2.35724104569e-10,3.27080488205e-06,8.16956162453e-06,218.65625,63.1875,6.70552253723e-08,5.58793544769e-08,352800,88,1658,352800,0.000266493298113,-3.18323145621e-12,0,0,0
23,1.76022746765,4.59376270356e-09,0.00757287885062,5153.72066307,-1.39499878515,0.962520217905,-3.04065262128,-8.11069522655e-09,-1.8250760625e-10,3.05101275444e-06,8.19377601147e-06,224.71875,55.46875,2.79396772385e-08,1.56462192535e-07,359984,33,1658,359984,0.00026647048071,-3.18323145621e-12,0,0,0
23,1.76256162366,4.5934056195e-09,0.0075728779193,5153.72065735,-1.3949988978,0.962520206202,-3.04065304553,-8.11033782813e-09,-1.82507602174e-10,3.05101275444e-06,8.19377601147e-06,224.71875,55.46875,2.79396772385e-08,1.56462192535e-07,360000,89,1658,360000,0.00026647048071,-3.18323145621e-12,0,0,0
23,2.81017118135,4.46268577647e-09,0.0075717328582,5153.72428322,-1.39505747157,0.962520001393,-3.04044485766,-7.94640264701e-09,-5.10735551074e-11,2.24448740482e-06,8.31484794617e-06,223.25,41.3125,-1.32247805595e-07,-1.67638063431e-08,367184,34,1658,367184,0.000266447663307,-3.18323145621e-12,0,0,0
23,-2.42057822438,4.48447251057e-09,0.00757361447904,5153.72070694,-1.39511497596,0.962519596165,-3.04039626683,-7.9753322046e-09,-2.32152527228e-11,1.69686973095e-06,9.04686748982e-06,211.6875,33.625,-9.12696123123e-08,-1.04308128357e-07,374400,35,1658,374400,0.000266424845904,-3.18323145621e-12,0,0,0
23,-1.37024637802,4.34625246743e-09,0.00757319922559,5153.72338677,-1.39517284899,0.962519619571,-3.04057724882,-8.01211945122e-09,2.14294640518e-11,1.6912817955e-06,9.11392271519e-06,202.03125,37.6875,1.11758708954e-08,-1.11758708954e-07,381600,36,1658,381600,0.000266402028501,-3.18323145621e-12,0,0,0
23,-0.320240485907,4.37268213976e-09,0.00757225218695,5153.72064591,-1.39523034606,0.96251903733,-3.04043326696,-8.12498129523e-09,-6.85742849656e-11,2.546235919e-06,9.14372503758e-06,201.46875,48.03125,1.210719347e-07,1.86264514923e-09,388800,37,1658,388800,0.000266379211098,-3.18323145621e-12,0,0,0
23,0.729912915163,4.26839208138e-09,0.00757295568474,5153.72194099,-1.39528820009,0.962518850076,-3.04043669019,-8.01104797802e-09,-1.25362364703e-10,2.59466469288e-06,8.9704990387e-06,206.9375,48.84375,1.09896063805e-07,1.73225998878e-07,396000,43,1658,396000,0.000266356393695,-3.18323145621e-12,0,0,0
23,1.78020126311,4.30232206613e-09,0.00757232948672,5153.71970749,-1.39534480185,0.962517450064,-3.04057475015,-7.94854537453e-09,-2.69296931584e-10,2.27987766266e-06,8.78609716892e-06,213.125,41.625,-6.51925802231e-08,7.07805156708e-08,403200,45,1658,403200,0.000266333576292,-3.18323145621e-12,0,0,0
23,2.83013381183,4.26196324216e-09,0.00757099618204,5153.72366715,-1.39540210435,0.9625157838,-3.04035745269,-7.89890044948e-09,-2.40367155114e-10,1.29826366901e-06,8.76374542713e-06,213.03125,26.3125,-8.38190317154e-08,3.72529029846e-09,410400,82,1658,410400,0.000266310758889,-3.18323145621e-12,0,0,0
23,-2.40295966411,4.34946688704e-09,0.007572615752,5153.72054672,-1.39545926056,0.962513912728,-3.04029952845,-7.9481882168e-09,-2.16794744657e-10,8.73580574989e-07,9.17352735996e-06,203.90625,18.125,-8.56816768646e-08,-6.89178705216e-08,417600,85,1658,417600,0.000266287941486,-3.18323145621e-12,0,0,0
23,-1.3526516092,4.31196532495e-09,0.00757239025552,5153.72280693,-1.39551643871,0.962512334239,-3.04045723541,-7.96640326124e-09,-2.50010413937e-10,9.25734639168e-07,9.58703458309e-06,195,19.6875,-3.35276126862e-08,-1.50874257088e-07,424800,87,1658,424800,0.000266265124083,-3.18323145621e-12,0,0,0
25,-2.56546170448,4.31625121776e-09,0.00101643952075,5153.58132172,0.674729778529,0.965862438585,0.944516045604,-8.06140721854e-09,-2.85726187357e-11,-3.01003456116e-06,5.74067234993e-06,272.46875,-60.46875,-6.89178705216e-08,-1.30385160446e-08,352800,69,1658,352800,2.41901725531e-05,1.81898940355e-12,0,0,0
25,-1.51497233256,4.42518432669e-09,0.00101667596027,5153.58155441,0.674672275608,0.965861464281,0.944262818874,-8.15748264904e-09,-1.69292766009e-10,-3.3862888813e-06,5.6903809309e-06,275.96875,-64.03125,1.24797224999e-07,-1.49011611938e-08,360000,72,1658,360000,2.42032110691e-05,1.81898940355e-12,0,0,0
25,-0.464460001618,4.57411910185e-09,0.00101645954419,5153.58177376,0.674613131293,0.96585961369,0.943987054427,-8.28284501374e-09,-1.83221917643e-10,-3.66568565369e-06,5.34765422344e-06,276.28125,-69.0625,9.31322574616e-09,4.09781932831e-08,367200,73,1658,367200,2.42162495851e-05,1.81898940355e-12,0,0,0
25,0.585499728117,4.610192033e-09,0.00101664313115,5153.58214951,0.674553297944,0.965858316081,0.944265302909,-8.29855995405e-09,-1.58578033983e-10,-3.54461371899e-06,5.58234751225e-06,272,-69.4375,3.91155481338e-08,4.842877388e-08,374400,75,1658,374400,2.42292881012e-05,1.81898940355e-12,0,0,0
25,1.6370890418,4.62769276198e-09,0.00101632357109,5153.57955551,0.674493154456,0.965857741155,0.942914328784,-8.2228425144e-09,-5.53594488004e-11,-3.06591391563e-06,5.53578138351e-06,273.5625,-58.625,-1.09896063805e-07,3.53902578354e-08,381600,79,1658,381600,2.42423266172e-05,1.81898940355e-12,0,0,0
25,2.68724049134,4.58483383388e-09,0.00101578119211,5153.58026123,0.67443408475,0.965857596326,0.943002294048,-8.1821265327e-09,-3.75015620906e-11,-2.79955565929e-06,5.41284680367e-06,276.71875,-52.84375,-7.63684511185e-08,-3.91155481338e-08,388800,80,1658,388800,2.42553651333e-05,1.81898940355e-12,0,0,0
25,-2.54609533454,4.64519349095e-09,0.00101586664096,5153.58004951,0.674374299676,0.965857442719,0.94339140685,-8.25641534141e-09,6.03596570791e-11,-2.671033144e-06,5.19491732121e-06,282.28125,-51.03125,6.51925802231e-08,-5.40167093277e-08,396000,81,1658,396000,2.42684036493e-05,1.81898940355e-12,0,0,0
25,-1.49610994084,4.66983737461e-09,0.00101639458444,5153.57917595,0.674314887647,0.965857880132,0.94364588145,-8.2792734364e-09,5.75023952056e-11,-2.64309346676e-06,4.91738319397e-06,288.625,-51.28125,8.56816768646e-08,9.31322574616e-09,403200,83,1658,403200,2.42814421654e-05,1.81898940355e-12,0,0,0
25,-0.445470022952,4.65840832575e-09,0.00101629074197,5153.57969856,0.674255101111,0.965858027887,0.943245109191,-8.33070412654e-09,4.96449235887e-11,-2.86288559437e-06,4.9602240324e-06,290.34375,-56.09375,3.72529029846e-08,4.28408384323e-08,410400,84,1658,410400,2.42944806814e-05,1.81898940355e-12,0,0,0
25,0.604486140188,4.56018995022e-09,0.00101639912464,5153.5799427,0.674195428683,0.965858338025,0.943528167747,-8.30498879326e-09,1.25005206969e-11,-3.17767262459e-06,4.97885048389e-06,286.21875,-57.125,-1.67638063431e-08,4.09781932831e-08,417600,85,1658,417600,2.43075191975e-05,1.81898940355e-12,0,0,0
25,1.65564822766,4.50554481688e-09,0.00101629109122,5153.57825279,0.674135552909,0.965858517964,0.94260459099,-8.28070206734e-09,3.00012496725e-11,-2.57045030594e-06,4.82052564621e-06,285.8125,-49.34375,-5.02914190292e-08,3.72529029846e-09,424800,86,1658,424800,2.43205577135e-05,1.81898940355e-12,0,0,0
26,0.545184897939,4.04588281297e-09,0.0204061327968,5153.66086578,-1.3268809789,0.985543372477,1.16318527785,-8.19141263379e-09,-2.74297139863e-10,2.90386378765e-06,9.2089176178e-06,217.09375,50.96875,-2.421438694e-07,9.12696123123e-08,352800,17,1658,352800,-0.000196570064873,-1.31876731757e-11,0,0,0
26,1.59543610093,4.04588281297e-09,0.0204060511896,5153.65855026,-1.32694066889,0.985542935065,1.16312031697,-7.89532887214e-09,-7.1074389105e-11,2.91131436825e-06,9.52184200287e-06,210.8125,61.1875,-4.30271029472e-07,-3.29688191414e-07,360000,19,1658,360000,-0.000196664594114,-1.31876731757e-11,0,0,0
26,2.64558818392,3.80944439293e-09,0.0204053024063,5153.66032219,-1.32699515966,0.985544645216,1.16315368028,-7.40745140723e-09,-8.82179603464e-11,3.22237610817e-06,8.94814729691e-06,216.5,67.75,1.11758708954e-07,-2.55182385445e-07,367200,20,1658,367200,-0.000196759589016,-1.31876731757e-11,0,0,0
26,-2.58742428586,3.9312351803e-09,0.0204081173288,5153.65517807,-1.327049687,0.985544367262,1.1631671245,-7.47102548391e-09,9.50039572962e-11,2.60584056377e-06,8.09133052826e-06,233.59375,55.375,3.05473804474e-07,-7.63684511185e-08,374400,41,1658,374400,-0.000196854118258,-1.31876731757e-11,0,0,0
26,-1.53714343244,3.84266006222e-09,0.0204074208159,5153.65891457,-1.32710298696,0.985544275098,1.16307267266,-7.65924760983e-09,-1.35719938994e-11,2.36928462982e-06,8.00937414169e-06,234.21875,39.8125,4.32133674622e-07,2.40281224251e-07,381600,43,1658,381600,-0.00019694911316,-1.31876731757e-11,0,0,0
26,-0.487005310092,4.00516683128e-09,0.0204063800629,5153.65626335,-1.32716027922,0.985541957836,1.16312065344,-8.14998233662e-09,-8.57178562071e-12,1.90921127796e-06,9.00216400623e-06,226.25,32.03125,-1.00582838059e-07,2.6635825634e-07,388800,44,1658,388800,-0.000197043642402,-1.31876731757e-11,0,0,0
26,0.5631488239,3.81873049403e-09,0.0204087734455,5153.66099358,-1.32721758757,0.985541401927,1.16315236512,-8.07676500111e-09,-2.43581574722e-10,1.94273889065e-06,9.71741974354e-06,208.40625,36.96875,-3.18512320519e-07,2.79396772385e-08,396000,47,1658,396000,-0.000197138637304,-1.31876731757e-11,0,0,0
26,1.61338110405,3.79265797943e-09,0.0204089850886,5153.65949631,-1.32727616135,0.985540494917,1.16310380063,-7.86925635754e-09,-1.43577409147e-10,2.03959643841e-06,1.00582838059e-05,200.03125,44.15625,-3.53902578354e-07,-3.40864062309e-07,403200,59,1658,403200,-0.000197233166546,-1.31876731757e-11,0,0,0
26,2.66354336601,3.57014871102e-09,0.0204083066201,5153.66081619,-1.3273302703,0.985541723769,1.16312474961,-7.35423490483e-09,-1.85364864048e-10,2.47359275818e-06,9.53674316406e-06,203.46875,51.125,1.71363353729e-07,-1.76951289177e-07,410400,73,1658,410400,-0.000197328161448,-1.31876731757e-11,0,0,0
26,-2.56947651491,3.71658338204e-09,0.0204110380728,5153.65581513,-1.32738357904,0.985540512472,1.16314318677,-7.36637826779e-09,-1.16076263614e-10,2.09361314774e-06,8.81217420101e-06,221.25,40.40625,2.25380063057e-07,-7.264316082e-08,417600,79,1658,417600,-0.00019742269069,-1.31876731757e-11,0,0,0
26,-1.51921072369,3.78944355982e-09,0.0204105915036,5153.65889359,-1.32743586227,0.985538294689,1.16306234153,-7.63924677672e-09,-3.06084178206e-10,1.5702098608e-06,8.69482755661e-06,224.0625,27.34375,4.45172190666e-07,2.98023223877e-07,424800,80,1658,424800,-0.000197517685592,-1.31876731757e-11,0,0,0
27,0.493456325317,3.82301638684e-09,0.00458301662002,5153.769907,-1.32157082766,0.987952131463,1.95750163417,-7.8249687985e-09,-1.74292974288e-10,3.1404197216e-06,8.89785587788e-06,222.53125,63.125,-5.21540641785e-08,-5.21540641785e-08,345600,116,1658,345600,0.000245796050876,-1.93267624127e-12,0,0,0
27,1.50162726176,4.12588614543e-09,0.0217146828072,5153.61096764,-0.402306586987,0.981774614625,-1.19191766187,-7.92354433314e-09,-7.89318592573e-11,6.96629285812e-07,4.99002635479e-06,285.875,23.375,3.81842255592e-07,-2.6635825634e-07,352800,26,1658,352800,0.000316873658449,3.75166564481e-12,0,0,63
27,-2.69679263103,5.42844040205e-09,0.00587537558749,5153.70120049,-2.43789327156,0.929511248892,-1.97108556584,-8.41035032485e-09,-1.44648882349e-10,3.83704900742e-07,7.07991421223e-06,225.40625,10.03125,1.06170773506e-07,-3.72529029846e-08,359984,38,1658,359984,0.00014381064102,-1.13686837722e-13,0,0,0
27,2.55172438437,4.14624413628e-09,0.0217136067804,5153.61612129,-0.402362868371,0.981774076271,-1.19180029049,-7.83496921506e-09,-9.42896418278e-11,2.34134495258e-06,4.97698783875e-06,286.15625,43.53125,3.79979610443e-07,-3.16649675369e-08,360000,27,1658,360000,0.000316900666803,3.75166564481e-12,0,0,63
27,-2.68123807994,4.14802992495e-09,0.0217151372926,5153.61331177,-0.402420595119,0.981774883802,-1.19180771626,-7.7403224155e-09,2.067943281e-10,2.70269811153e-06,4.58769500256e-06,296.09375,49.15625,1.00582838059e-07,2.68220901489e-07,367200,28,1658,367200,0.000316928140819,3.75166564481e-12,0,0,63
27,-1.63107316863,4.20660379336e-09,0.0217154708225,5153.61125755,-0.402476986222,0.981774693623,-1.19175739773,-8.08855120634e-09,1.78221709364e-10,2.93739140034e-06,5.68479299545e-06,286.78125,47.96875,-3.12924385071e-07,4.1164457798e-07,374400,29,1658,374400,0.000316955149174,3.75166564481e-12,0,0,63
27,-0.580950512246,4.30375069706e-09,0.0217149790842,5153.60723686,-0.402537925538,0.981775670852,-1.19166021023,-8.38606359892e-09,3.3537111241e-10,1.64471566677e-06,6.02751970291e-06,280.84375,33,-2.84984707832e-07,-2.60770320892e-08,381600,30,1658,381600,0.00031698262319,3.75166564481e-12,0,0,63
